ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:1901983,regulation of protein acetylation,35/4834,88/18112,0.005049456042185404,0.030746102736729796,0.021833618628754374,360581/297514/316312/25159/64444/308589/289754/297893/140583/29657/363067/170915/25554/315713/313564/85497/317382/361715/59326/315606/29219/85471/293615/60584/286993/25337/301164/360477/78975/85489/83726/192645/309757/300231/50554,35
BP,GO:0014072,response to isoquinoline alkaloid,26/4834,61/18112,0.00507362346235862,0.030746102736729796,0.021833618628754374,84686/25721/29335/364052/59075/56718/362245/360616/29480/29237/25372/24316/64519/117104/25248/29609/65179/24807/29386/100360880/292804/50664/24326/25147/25238/24408,26
BP,GO:0031641,regulation of myelination,26/4834,61/18112,0.00507362346235862,0.030746102736729796,0.021833618628754374,29702/29409/79225/24185/619374/24706/56718/24482/84353/361466/24596/685072/114090/29361/50557/303356/299284/83501/679869/24835/309855/308831/25252/25742/25271/316256,26
BP,GO:0071322,cellular response to carbohydrate stimulus,80/4834,232/18112,0.005098125322501172,0.030746102736729796,0.021833618628754374,84403/25682/293649/81803/501099/29335/266777/29560/81722/24654/288995/301363/25293/171104/683667/58935/289754/252917/24482/309135/24675/24817/500562/363067/170915/312896/60391/24247/365802/312502/25029/79434/60351/83516/294515/300666/29417/288105/25608/81648/170911/81741/84023/287005/78975/295347/24404/29458/500865/299284/499497/25663/360571/309957/303200/81742/308003/309757/360937/29344/679869/26295/303443/25099/50554/24224/117282/503018/24577/25661/54234/24952/363855/25509/25147/25675/29716/63997/25238/171078,80
BP,GO:0021782,glial cell development,51/4834,138/18112,0.005111354085826153,0.030746102736729796,0.021833618628754374,78960/84591/25369/81722/64186/65196/29588/24936/24387/29409/79225/24660/24185/116465/140908/64521/25263/679693/307403/29748/252917/291709/25037/307393/313770/307855/24316/24525/64204/361466/29361/50557/117258/313757/84046/29718/297453/29386/299284/25587/291023/314259/679869/308831/24426/94195/25054/116744/24329/308415/311191,51
BP,GO:0031290,retinal ganglion cell axon guidance,12/4834,22/18112,0.005128752961815137,0.030746102736729796,0.021833618628754374,360272/287989/65047/64444/171287/497815/361096/313633/79559/171355/24338/29616,12
BP,GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane,12/4834,22/18112,0.005128752961815137,0.030746102736729796,0.021833618628754374,81803/295217/25012/116657/361651/64832/25531/25130/116470/24805/60564/25716,12
BP,GO:0050872,white fat cell differentiation,12/4834,22/18112,0.005128752961815137,0.030746102736729796,0.021833618628754374,25554/100366024/362972/25267/500131/365755/63840/246074/81647/619558/309757/294075,12
BP,GO:0051875,pigment granule localization,12/4834,22/18112,0.005128752961815137,0.030746102736729796,0.021833618628754374,501162/306868/116777/84590/316620/79434/299850/266714/25017/81754/170851/81830,12
BP,GO:0060307,regulation of ventricular cardiac muscle cell membrane repolarization,12/4834,22/18112,0.005128752961815137,0.030746102736729796,0.021833618628754374,315611/367302/24392/25471/63883/25399/313564/50563/29686/360950/117018/681190,12
BP,GO:0060438,trachea development,12/4834,22/18112,0.005128752961815137,0.030746102736729796,0.021833618628754374,501099/312781/116590/302424/309135/84353/315196/685072/25296/498769/500863/170851,12
BP,GO:0061323,cell proliferation involved in heart morphogenesis,12/4834,22/18112,0.005128752961815137,0.030746102736729796,0.021833618628754374,312781/64444/679028/84353/25296/502935/64637/25496/353305/140590/50554/114634,12
BP,GO:0098877,neurotransmitter receptor transport to plasma membrane,12/4834,22/18112,0.005128752961815137,0.030746102736729796,0.021833618628754374,192254/81803/24803/303222/25012/25272/64832/25247/171571/25479/84016/81830,12
BP,GO:1903798,regulation of production of miRNAs involved in gene silencing by miRNA,12/4834,22/18112,0.005128752961815137,0.030746102736729796,0.021833618628754374,24817/500562/313564/25296/54299/81808/287765/24498/170851/24835/313587/24329,12
BP,GO:0001960,negative regulation of cytokine-mediated signaling pathway,27/4834,64/18112,0.005138914621103716,0.030746102736729796,0.021833618628754374,311783/360272/309106/58935/309157/313053/191568/25205/360797/311580/63879/117033/498795/300105/60351/282844/192281/307774/24498/361920/367167/24673/360481/58946/25404/117063/288774,27
BP,GO:0014015,positive regulation of gliogenesis,33/4834,82/18112,0.0051481940490070485,0.030746102736729796,0.021833618628754374,297804/399489/24387/29409/117028/25049/56718/297893/25205/24482/25008/81737/311331/114090/29361/25495/60584/81732/25496/499022/25614/29216/299284/361749/25587/24498/24835/84050/308831/24577/81749/84006/24329,33
BP,GO:0000209,protein polyubiquitination,83/4834,242/18112,0.00516241185494787,0.030746102736729796,0.021833618628754374,307251/362736/362788/303350/407784/311786/83616/303113/294331/296390/287155/296956/291912/293561/361831/299197/300950/312656/309157/303336/291209/100366017/304920/500985/361367/362814/360533/303963/360610/308906/361013/298317/361391/362277/63879/361585/360967/365037/315863/362002/84353/81816/282844/116667/364386/290767/305105/59319/266712/300659/311909/304709/313216/362172/289623/287643/368062/29274/690516/300756/300813/362900/297930/316395/290794/683206/304294/311567/361970/282845/362294/294862/307390/308404/100302465/24224/291171/293705/362501/295252/360643/361866/305549,83
BP,GO:0003184,pulmonary valve morphogenesis,10/4834,17/18112,0.005177618611270796,0.030746102736729796,0.021833618628754374,360272/363071/313575/25296/155430/367100/25496/50563/29492/58946,10
BP,GO:0032402,melanosome transport,10/4834,17/18112,0.005177618611270796,0.030746102736729796,0.021833618628754374,501162/306868/116777/84590/79434/299850/25017/81754/170851/81830,10
BP,GO:0051895,negative regulation of focal adhesion assembly,10/4834,17/18112,0.005177618611270796,0.030746102736729796,0.021833618628754374,298594/81707/100363276/83805/361069/685611/114514/50557/58834/501841,10
BP,GO:0086012,membrane depolarization during cardiac muscle cell action potential,10/4834,17/18112,0.005177618611270796,0.030746102736729796,0.021833618628754374,315611/25399/245956/50563/29686/290533/361833/116600/29717/29716,10
BP,GO:0150118,negative regulation of cell-substrate junction organization,10/4834,17/18112,0.005177618611270796,0.030746102736729796,0.021833618628754374,298594/81707/100363276/83805/361069/685611/114514/50557/58834/501841,10
BP,GO:0035914,skeletal muscle cell differentiation,32/4834,79/18112,0.005182460218309342,0.030746102736729796,0.021833618628754374,24708/680066/313575/362825/690286/29148/297333/301676/25389/302920/362624/366960/29657/312495/314322/117558/259241/24596/114090/29619/316052/25496/84046/299138/287765/499497/50938/114634/24577/81518/25742/24338,32
BP,GO:0051148,negative regulation of muscle cell differentiation,28/4834,67/18112,0.005182486483817005,0.030746102736729796,0.021833618628754374,304670/24483/100360552/50686/293165/81526/289754/29480/29431/84580/688600/311658/304581/307305/25496/297480/314850/29386/25587/140590/59325/302415/50554/312299/361400/305391/24225/289521,28
BP,GO:0015800,acidic amino acid transport,31/4834,76/18112,0.005204728057796283,0.030746102736729796,0.021833618628754374,64440/24392/116638/25369/24410/366432/79212/24414/305540/25416/64846/29431/29219/311846/81632/315840/83589/25298/24415/63840/83629/305131/29718/81672/24413/313089/24835/25107/25054/306619/24225,31
BP,GO:0043966,histone H3 acetylation,31/4834,76/18112,0.005204728057796283,0.030746102736729796,0.021833618628754374,287422/360581/679713/303113/287734/363545/316312/310615/170844/308589/140583/310352/297597/309647/363067/170915/310958/289881/303214/315606/85471/294018/306571/60584/301164/361015/192645/309757/50554/362414/310644,31
BP,GO:2000756,regulation of peptidyl-lysine acetylation,31/4834,76/18112,0.005204728057796283,0.030746102736729796,0.021833618628754374,360581/297514/316312/25159/64444/308589/297893/140583/363067/170915/25554/315713/313564/85497/317382/361715/315606/29219/85471/293615/60584/25337/301164/360477/78975/85489/83726/192645/309757/300231/50554,31
BP,GO:0048286,lung alveolus development,29/4834,70/18112,0.005206603288861865,0.030746102736729796,0.021833618628754374,363071/287707/313729/25114/311553/25049/313860/362624/25285/24482/117033/311061/25478/114110/94338/360230/25296/311909/60584/308435/29300/58868/25154/29386/140590/171160/499593/314785/316325,29
BP,GO:0055002,striated muscle cell development,30/4834,73/18112,0.005213369758827389,0.030746102736729796,0.021833618628754374,501099/29275/498440/686019/117279/29276/170915/29209/309760/24629/25216/64204/25267/296935/293024/25725/297480/299138/499497/24323/360950/362332/309957/50554/300838/305675/295929/287876/24837/25566,30
BP,GO:0002759,regulation of antimicrobial humoral response,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,291912/301291/306127/292852/301289/29300/361319,7
BP,GO:0003357,noradrenergic neuron differentiation,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,64186/367838/500532/100912563/84046/24323/24326,7
BP,GO:0008298,intracellular mRNA localization,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,29424/170912/685474/29344/310461/259170/311191,7
BP,GO:0043353,enucleate erythrocyte differentiation,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,24790/24708/59108/497991/25587/367846/25301,7
BP,GO:0097119,postsynaptic density protein 95 clustering,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,116595/296374/60391/117096/56725/83501/641521,7
BP,GO:0098598,learned vocalization behavior or vocal learning,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,29424/363071/116595/60391/59312/29410/25509,7
BP,GO:0098887,"neurotransmitter receptor transport, endosome to postsynaptic membrane",7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,192254/303222/25247/171571/25479/84016/81830,7
BP,GO:0099541,trans-synaptic signaling by lipid,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,24654/29431/60391/305795/25248/309207/24418,7
BP,GO:0099542,trans-synaptic signaling by endocannabinoid,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,24654/29431/60391/305795/25248/309207/24418,7
BP,GO:2000270,negative regulation of fibroblast apoptotic process,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,65027/58935/84402/362170/292027/170911/309757,7
BP,GO:2000807,regulation of synaptic vesicle clustering,7/4834,10/18112,0.005224033869249835,0.030746102736729796,0.021833618628754374,113970/89816/117096/65178/306055/50557/83501,7
BP,GO:0022409,positive regulation of cell-cell adhesion,98/4834,292/18112,0.005248622899217067,0.030863215975735745,0.021916783829193886,85272/24483/24356/116479/64545/303068/307820/25752/63868/316369/294503/81722/362513/64665/116680/308995/25660/499342/305840/361103/690899/60670/117273/287673/289754/56822/307838/25205/500318/24482/361069/85420/63995/311144/294797/24918/289168/361391/25648/24499/303836/315609/114031/502585/307151/317382/500616/25528/294515/59319/85471/29434/25408/689988/24335/24796/25608/84349/89808/315716/24493/140588/306229/315348/310178/25694/25651/25368/81516/26955/25109/689932/312937/361833/192270/156726/24498/50662/24932/100363332/25647/308790/64513/24835/499593/84399/360481/312275/155140/289257/360546/25404/290029/58853/25406/25407/54260/25544,98
BP,GO:0050868,negative regulation of T cell activation,50/4834,135/18112,0.005261329308558297,0.030910309687779997,0.021950226316438236,499745/113955/306934/25369/64019/499342/690899/295953/56822/498003/171115/24771/171136/689004/361391/303836/84586/306956/690388/317382/500616/363294/687424/25408/24796/25296/315716/140588/311909/315348/116557/81516/25725/311414/312937/311567/156726/50662/293135/64513/84399/25252/313587/300649/63835/117063/25406/305549/316256/680006,50
BP,GO:0014742,positive regulation of muscle hypertrophy,19/4834,41/18112,0.0053306063256186404,0.031233650598905306,0.02217983922709017,60395/56718/25537/24482/171115/170915/298696/24782/25368/64637/25614/24925/499497/24323/309957/24413/309757/191569/58853,19
BP,GO:0090175,regulation of establishment of planar polarity,19/4834,41/18112,0.0053306063256186404,0.031233650598905306,0.02217983922709017,83721/312781/289229/679693/114850/84402/25236/309377/680531/315196/79128/64512/58868/300128/83466/304883/500666/364952/315578,19
BP,GO:1904707,positive regulation of vascular associated smooth muscle cell proliferation,19/4834,41/18112,0.0053306063256186404,0.031233650598905306,0.02217983922709017,24392/25075/25643/502886/83805/289754/25285/24482/29431/83516/24516/314850/24323/79252/24835/685781/81518/58853/25238,19
BP,GO:0021602,cranial nerve morphogenesis,15/4834,30/18112,0.005372024077631953,0.03136461262716793,0.022272838818108855,25367/25468/54239/303491/114090/288152/140588/29751/291555/312213/54264/313633/114634/29410/24338,15
BP,GO:0060037,pharyngeal system development,15/4834,30/18112,0.005372024077631953,0.03136461262716793,0.022272838818108855,85272/305999/245977/64444/85471/25495/25296/502935/299138/24323/140590/114634/289392/79558/24326,15
BP,GO:0072012,glomerulus vasculature development,15/4834,30/18112,0.005372024077631953,0.03136461262716793,0.022272838818108855,85272/117092/117279/89805/171356/24499/24629/25267/25296/25496/29492/56761/89807/24326/25240,15
BP,GO:0086005,ventricular cardiac muscle cell action potential,15/4834,30/18112,0.005372024077631953,0.03136461262716793,0.022272838818108855,65195/367302/25471/63883/117028/363159/307562/291760/245956/50563/25252/689560/25404/117018/681190,15
BP,GO:0003300,cardiac muscle hypertrophy,42/4834,110/18112,0.00543691758077016,0.0317153525544926,0.022521908492943957,313729/60395/50686/56718/25537/29480/24482/64353/171115/170915/29431/171043/85497/287462/24602/298696/25608/24782/155430/25368/29300/114124/29693/64637/681740/293024/25496/297480/25614/24925/499497/24323/309957/24413/309757/50554/312299/191569/361400/494021/689560/58853,42
BP,GO:0030705,cytoskeleton-dependent intracellular transport,67/4834,190/18112,0.005507431760969006,0.0320982293951958,0.02279379943773383,64440/29424/29489/29477/25595/170714/29560/295217/500086/501162/113886/116659/303351/306868/308023/290986/83572/29457/297428/171041/691426/84590/683402/83836/498234/171086/311024/361705/25152/303599/366669/29434/29138/25609/84411/266714/310178/315840/117057/24948/29456/25017/360773/363823/29386/303968/299799/500865/171566/307178/81754/362876/316085/367902/170851/252855/503018/65261/314523/25328/171500/287156/300866/373066/362770/306809/363286,67
BP,GO:0031348,negative regulation of defense response,81/4834,236/18112,0.005558690281213086,0.03233968351050584,0.022965262374521747,24483/24356/360272/24708/25682/25369/363005/307618/24667/291912/29681/64357/444986/60568/300807/171104/29287/64444/81526/306127/25110/313053/252917/24482/63995/287537/360797/502900/140639/311580/84586/691123/25479/117033/316131/83709/25029/767613/24560/317382/500616/300105/60351/362197/362434/25528/259241/85471/192281/24796/300659/89808/315716/50557/29668/24166/65164/25298/84023/300250/24404/683206/311567/171390/498079/361920/84022/360481/294075/294806/310638/361319/25147/117063/288774/25406/360668/171112/295703/292892/363286,81
BP,GO:0046661,male sex differentiation,81/4834,236/18112,0.005558690281213086,0.03233968351050584,0.022965262374521747,305471/84380/24392/305999/117182/81707/293860/25471/25703/309922/57022/305840/25196/260326/500985/24954/294643/114210/24918/84402/116466/85435/298298/25149/114031/288154/306022/685579/84353/59328/24629/25216/24950/29515/84584/85471/25267/260321/29884/24493/295327/246284/29751/171501/64547/29300/361659/64030/29274/364634/314930/498819/353305/290744/313929/299138/29216/58919/297099/29263/25153/289048/293976/24887/100361947/499593/60427/50554/24224/84426/286994/114215/303533/288689/29637/29680/362285/25147/64677/83724/83826,81
BP,GO:0001935,endothelial cell proliferation,58/4834,161/18112,0.005624894455085277,0.03267918195676273,0.02320634917710283,58812/680616/24483/24790/499745/24392/81707/81722/192206/24451/94203/25159/24855/24185/56718/289754/58924/300455/24482/311144/24918/25125/114111/25584/114110/366508/24596/25608/498764/25296/24516/498309/117027/29397/299284/499497/140590/445442/287774/192248/309757/24241/29220/24835/84022/113984/310131/494345/25252/25404/114487/81745/292658/361698/362317/64535/29616/117183,58
BP,GO:0033059,cellular pigmentation,20/4834,44/18112,0.005636543719083719,0.03267918195676273,0.02320634917710283,680465/501162/306868/362818/116777/304555/84590/306332/316620/79434/299850/266714/311071/25017/81754/361555/170851/81830/24224/140669,20
BP,GO:0072583,clathrin-dependent endocytosis,20/4834,44/18112,0.005636543719083719,0.03267918195676273,0.02320634917710283,29144/25751/308864/60568/313413/311144/29491/89816/81637/65178/308578/79128/83800/317396/309129/54241/192154/313409/246046/313934,20
BP,GO:0051924,regulation of calcium ion transport,99/4834,296/18112,0.005636910565490229,0.03267918195676273,0.02320634917710283,25051/29424/24392/25297/25650/25369/116502/60395/25471/686019/25505/288995/63883/29753/288057/117028/171104/683667/24185/140908/56820/117273/192129/308589/117087/83567/50646/362624/29256/29480/24482/25316/290796/25398/361618/312981/25690/366232/25399/315713/29209/192249/24247/24316/58942/84353/24419/498328/498174/24242/24244/50663/24629/58976/59326/24602/29219/24335/362895/25296/89808/81648/363674/24782/25262/24948/25639/25017/29658/361110/24626/24925/116506/307916/24932/24215/24241/366602/116600/64513/308797/24887/29717/24224/295214/361400/291171/689560/25404/81745/50664/24952/257648/24929/24326/29716/116996/24408/24476,99
BP,GO:0050728,negative regulation of inflammatory response,53/4834,145/18112,0.005658314233522353,0.03277439054276152,0.02327395930560204,24356/360272/24708/25682/25369/307618/291912/64357/444986/60568/300807/171104/29287/64444/81526/306127/252917/24482/63995/287537/360797/691123/25479/316131/83709/25029/767613/24560/317382/500616/60351/362434/25528/259241/85471/24796/89808/315716/29668/24166/84023/300250/24404/683206/171390/84022/294075/294806/310638/25147/117063/25406/171112,53
BP,GO:0090068,positive regulation of cell cycle process,90/4834,266/18112,0.0056641736993135565,0.03277947488257098,0.023277569829424506,24483/24708/64022/293649/207122/298594/29489/311743/29542/65045/287986/83620/361921/24654/58961/497991/314598/361182/246334/24185/25660/117273/297176/316012/315655/171150/25537/24954/24482/362817/363067/361013/296084/89817/685579/81816/499360/310806/24629/25483/315294/307169/366468/290359/362519/94338/24493/246284/64033/314949/293056/311968/361181/282834/29386/308607/311598/24323/64032/58919/289515/59325/295107/304947/79252/314818/81830/24835/360908/685781/252855/303443/312299/313479/300838/303337/84426/29410/680486/365155/171102/362044/294807/360643/298884/289521/24329/360621/117183/680006,90
BP,GO:0001936,regulation of endothelial cell proliferation,52/4834,142/18112,0.005835410563726715,0.033740774612760795,0.023960214126706958,58812/680616/24483/24790/499745/24392/81722/24451/94203/25159/24855/24185/56718/58924/24482/311144/24918/25125/114111/25584/114110/366508/24596/25608/498764/25296/24516/498309/117027/29397/299284/499497/140590/445442/287774/192248/309757/29220/24835/84022/113984/310131/494345/25404/114487/81745/292658/361698/362317/64535/29616/117183,52
BP,GO:0150063,visual system development,149/4834,466/18112,0.005852880909483369,0.033812077598244575,0.024010848257656005,85272/54278/24790/314423/362182/24392/363071/293649/64558/29475/116638/25062/501099/192183/116502/29560/81822/498918/78974/25703/300754/24831/312781/303021/497991/79225/155012/25385/24706/684158/84394/363143/290986/24874/171068/24205/297893/296072/25705/314771/305850/171356/252920/363455/362817/287418/682930/25125/286928/689704/362329/305539/25690/308478/299979/365394/685579/84353/24419/304962/303965/363294/24629/288025/29609/116667/25478/290905/314859/65037/85471/100125595/25267/685072/25609/361514/25296/81760/316742/140588/60584/361410/311071/361930/83727/25094/313713/313757/24516/306439/85489/84046/314850/290221/114208/301468/309626/313845/317494/29458/191571/314221/297867/314280/140590/680102/290467/24215/50938/304947/309288/246771/499929/29492/24887/499593/313633/24716/314988/24224/117282/301285/84399/303337/364706/689008/25054/306619/64572/25252/315597/171500/24225/85250/367846/297386/171355/24338/313662/25271/688394/25509/84006/25240/29616/24329/315039/363286/25566,149
BP,GO:0044344,cellular response to fibroblast growth factor stimulus,46/4834,123/18112,0.005883685742169801,0.03391992231436514,0.02408743163549302,58812/498528/64468/304334/298765/25114/29348/291610/316213/83504/315423/25317/84402/367218/81504/25554/60391/170582/362165/84353/25622/29219/299236/85471/25267/24596/25495/292401/314850/313845/64032/445442/312401/308577/29344/679869/24577/84426/292658/366205/304791/64535/29680/25509/25147/25406,46
BP,GO:0070555,response to interleukin-1,61/4834,171/18112,0.005891761612082208,0.03391992231436514,0.02408743163549302,24356/305999/84351/79438/29560/64468/24654/361677/25696/300807/25293/306127/83805/117551/25196/252917/305451/266680/84402/307151/307446/361715/25528/29219/684558/25267/94338/24335/89808/24493/300339/301289/307774/302855/25694/81732/192126/24948/84023/116554/29597/29397/315879/24323/25663/24498/64513/24577/24795/25661/308909/313587/293705/29436/360579/24929/363855/29680/84006/171369/25544,61
BP,GO:0007628,adult walking behavior,21/4834,47/18112,0.005892168876188352,0.03391992231436514,0.02408743163549302,29710/29477/360904/24660/290986/266729/25398/313564/24316/58942/25456/266732/29718/316539/293976/81574/306619/360546/83731/304883/117520,21
BP,GO:0051412,response to corticosterone,21/4834,47/18112,0.005892168876188352,0.03391992231436514,0.02408743163549302,266734/25750/24410/117182/29542/24470/25549/314322/50663/294515/81648/25445/58919/100360880/24413/24887/25107/24224/29680/64317/114851,21
BP,GO:0051048,negative regulation of secretion,76/4834,220/18112,0.005904441935711697,0.033937886597303,0.024100188546701012,64440/24392/171040/100188944/83730/25075/289747/170917/25750/29335/59295/360904/25108/116477/25643/288995/301363/24451/60568/54348/29358/81526/25196/297893/171337/65190/287537/360797/287715/84402/171044/24484/24473/314623/312502/56029/25622/64519/24560/58976/25248/25673/29219/25608/81648/29180/60584/315348/81632/81735/245921/24948/84023/83727/84009/25017/24373/84685/25496/295347/81672/113976/24323/365793/29528/81742/24498/309757/360937/24835/84022/294075/29410/303008/24929/25675,76
BP,GO:0062197,cellular response to chemical stress,132/4834,408/18112,0.005906696198126266,0.033937886597303,0.024100188546701012,54278/24356/25242/81530/29477/29447/81803/313729/29582/29560/81722/362171/361921/308444/301113/24451/29702/497198/287662/498995/310791/288057/64373/155012/54348/24185/297822/66026/25272/362245/83805/25139/116590/362778/289754/297893/114553/307098/362624/25523/307901/361843/29657/691209/171136/288321/300948/360610/24312/363067/170915/312896/314322/25130/363630/25524/114509/29237/315713/360820/25584/84353/498328/25622/364535/29158/287110/24629/315294/25528/83516/294515/64204/360949/84014/29219/25267/24596/94338/24335/65179/25296/170911/432392/301164/58868/361659/60445/29693/116554/301563/24516/78975/301511/296346/297480/305131/297561/24404/156117/299284/24881/81647/24323/683206/58954/24498/170538/309757/29344/64513/24835/685781/252855/24766/24224/312299/24577/84426/494345/313587/25404/171500/58853/117520/24326/25147/311607/25240/24329/25019/362300,132
BP,GO:0045445,myoblast differentiation,38/4834,98/18112,0.005910762620138182,0.033937886597303,0.024100188546701012,309434/24708/25682/291228/29618/29204/306934/29738/24654/113983/282635/29148/297333/266803/64444/81649/316455/24482/307829/24484/84353/25216/315294/64204/25296/311846/25496/353305/287765/299284/499497/50938/29344/679869/24835/25513/313033/25675,38
BP,GO:1903828,negative regulation of protein localization,79/4834,230/18112,0.00598562916611505,0.03433778545164519,0.024384167272412893,362736/64440/25183/85428/29477/306934/294331/84469/360904/303476/310677/25471/316516/24414/116666/301363/140908/81526/313860/25196/297893/367242/296179/64194/25537/297758/361089/361069/65190/363067/84402/89816/25479/314623/114906/312502/56029/25622/365797/300656/24560/680531/25152/300514/25673/79121/362891/79128/287931/246296/362246/29180/64152/303356/81735/245921/114124/83727/362325/305922/310698/499157/100910823/54241/361601/81742/309757/360937/26295/114089/84022/266709/360823/89807/303008/24929/361094/25675/294680,79
BP,GO:0070509,calcium ion import,37/4834,95/18112,0.006020371102092728,0.03450700509736076,0.02450433460681242,116469/140447/25505/301113/24185/66026/140908/56820/308589/84550/682930/25398/140448/313564/24247/84353/24419/498328/24629/58976/294560/81648/29693/56827/24925/170699/116506/307350/116600/64513/29717/54234/291171/24952/257648/29716/24476,37
BP,GO:0046683,response to organophosphorus,68/4834,194/18112,0.006088250200013714,0.0347896814446886,0.024705070537989558,287422/25446/114245/63868/60395/29542/25244/25471/25505/24505/100361138/310533/25196/114115/50646/171337/25285/361069/362817/192262/170915/24499/312981/314322/25690/29237/307092/140448/303214/83580/498328/64519/25679/25216/24950/59326/315294/363026/171347/50683/114700/81743/24190/81718/50557/64033/81732/25262/29300/114244/114124/25620/24516/295347/25445/100360880/29344/25617/24224/25692/25513/24795/116744/25429/29680/25240/25698/317646,68
BP,GO:0003179,heart valve morphogenesis,22/4834,50/18112,0.006101412216895235,0.0347896814446886,0.024705070537989558,360272/24708/93667/363071/313575/83476/56718/25537/85471/25296/155430/367100/25496/85489/50563/499497/140590/29492/50554/312566/58946/79558,22
BP,GO:0010718,positive regulation of epithelial to mesenchymal transition,22/4834,50/18112,0.006101412216895235,0.0347896814446886,0.024705070537989558,85272/93667/81722/680717/64444/56718/84574/84353/679819/116490/79128/25296/25496/85489/83837/24498/679869/50554/312299/364706/79558/117183,22
BP,GO:0030520,intracellular estrogen receptor signaling pathway,22/4834,50/18112,0.006101412216895235,0.0347896814446886,0.024705070537989558,296083/100362634/301513/497991/246334/171104/64444/83805/29431/25149/365797/363026/84584/114520/100361376/287765/297867/683626/192645/291841/25429/171355,22
BP,GO:0090317,negative regulation of intracellular protein transport,22/4834,50/18112,0.006101412216895235,0.0347896814446886,0.024705070537989558,25183/294331/25471/116666/140908/367242/296179/64194/361069/114906/365797/300514/362891/64152/114124/362325/499157/100910823/26295/266709/89807/361094,22
BP,GO:0090659,walking behavior,22/4834,50/18112,0.006101412216895235,0.0347896814446886,0.024705070537989558,29710/29477/360904/24660/290986/266729/25398/25524/313564/24316/58942/25456/266732/29718/316539/293976/81574/306619/360546/83731/304883/117520,22
BP,GO:0034620,cellular response to unfolded protein,36/4834,92/18112,0.0061246426317429084,0.03483158903791559,0.0247348302254531,406169/362912/361439/116502/63868/316369/287155/29702/24660/301004/289754/59303/25389/361367/303016/170915/314638/362165/304962/362891/29884/307133/304709/65165/24908/300463/100910823/156117/113906/58919/315760/25617/286906/24887/25513/117063,36
BP,GO:0035023,regulation of Rho protein signal transduction,36/4834,92/18112,0.0061246426317429084,0.03483158903791559,0.0247348302254531,116479/306934/314904/64665/287543/260326/307098/361674/303836/367085/317219/293497/767613/24629/84014/24596/360606/302373/100361376/293024/313210/83501/58834/690538/309429/689710/302378/292912/361503/499672/58946/116744/304883/305675/312113/291713,36
BP,GO:0061157,mRNA destabilization,36/4834,92/18112,0.0061246426317429084,0.03483158903791559,0.0247348302254531,192178/307745/308473/364834/298765/296467/361109/313053/25537/361736/360760/684558/303477/311909/319110/29619/170842/291905/306672/499022/303774/360917/291604/310395/361920/29344/362609/310461/366017/291841/305826/313481/313587/304859/117180/100364335,36
BP,GO:0042069,regulation of catecholamine metabolic process,13/4834,25/18112,0.006166181036737691,0.03494700363629113,0.024816789176371194,54278/100188944/25750/29691/24874/54239/24473/25479/24316/29219/81632/24465/25187,13
BP,GO:0042474,middle ear morphogenesis,13/4834,25/18112,0.006166181036737691,0.03494700363629113,0.024816789176371194,64194/266813/288985/25495/502935/317715/24323/366542/114634/24577/24326/315039/307217,13
BP,GO:0044331,cell-cell adhesion mediated by cadherin,13/4834,25/18112,0.006166181036737691,0.03494700363629113,0.024816789176371194,303068/307618/311163/64665/116680/83513/287931/306229/302396/25496/26955/83501/117183,13
BP,GO:2000679,positive regulation of transcription regulatory region DNA binding,13/4834,25/18112,0.006166181036737691,0.03494700363629113,0.024816789176371194,24708/24482/362115/170915/84353/85471/64637/85489/29458/114503/364706/171355/25509,13
BP,GO:0046488,phosphatidylinositol metabolic process,55/4834,152/18112,0.006204666652688796,0.03513485935859921,0.024950190480374647,289733/364206/116723/300046/314641/305482/50560/362696/310155/24654/289021/140693/361632/313341/287659/307403/689613/171458/64473/363464/94172/316415/365865/140607/679692/79112/500616/24629/362518/688862/366508/362702/50557/170911/363131/313928/309255/81925/317576/305419/365382/114554/114089/245966/364298/309855/25513/499975/81677/54259/59268/25187/295543/54260/313756,55
BP,GO:0034332,adherens junction organization,23/4834,53/18112,0.006268358963818348,0.035434537785158704,0.025163000036525277,81822/307618/680717/361828/84407/83805/363948/315655/29181/305679/286928/289399/362918/84353/64204/29182/292732/498515/29650/81516/26955/316539/24170,23
BP,GO:0097720,calcineurin-mediated signaling,23/4834,53/18112,0.006268358963818348,0.035434537785158704,0.025163000036525277,140447/307820/498440/290614/56718/29748/24482/24675/81823/114509/311658/64152/24782/63839/361110/362665/24835/361400/494021/60349/361697/25147/83826,23
